회사명,거래소코드,회계년도,[제조]      단기차입금(*)(IFRS연결),[제조]      유동성장기부채(*)(IFRS연결),[제조]            사채(IFRS연결),[제조]            장기차입금(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]법인세비용(IFRS연결),[제조]자본(*)(IFRS연결),[제조]부채(*)(IFRS연결)
한미사이언스(주),008930,2021/12,50000000,5000000,0,0,0,0,0,1794046,6182265,690294824,259599612
한미사이언스(주),008930,2022/12,191250000,2606667,0,0,0,0,0,3689325,4144397,724747970,384942964
한미사이언스(주),008930,2023/12,200850000,1311111,0,0,0,0,0,10160601,15421789,787472469,438697577
한미약품(주),128940,2020/12,238100000,161723423,0,0,0,0,0,24866891,4840696,831889475,1050137119
한미약품(주),128940,2021/12,255900000,196754105,0,0,0,0,0,16576803,22218297,928259409,1008469279
한미약품(주),128940,2022/12,369100000,117049572,0,0,0,0,0,22647122,19454334,1009226682,915359049
한미약품(주),128940,2023/12,336100000,145350760,0,0,0,0,0,28508409,28600596,1100210644,798457732
한성기업(주),003680,2020/12,,,,,,,,,,,
한성기업(주),003680,2021/12,,,,,,,,,,,
한성기업(주),003680,2022/12,,,,,,,,,,,
한성기업(주),003680,2023/12,,,,,,,,,,,
한세실업(주),105630,2020/12,370195392,10190297,0,0,0,0,0,10863204,-7576858,421351758,599703859
한세실업(주),105630,2021/12,488605542,14529256,0,0,0,0,0,7437207,31024161,464417141,751823860
한세실업(주),105630,2022/12,476752971,12635624,0,0,0,0,0,15941443,44799530,537086482,702124695
한세실업(주),105630,2023/12,362426863,6502140,0,0,0,0,0,26828006,28889727,643694360,593553251
한세엠케이(주),069640,2020/12,26940526,7563246,0,0,0,0,0,1574903,-1711550,77839131,71842627
한세엠케이(주),069640,2021/12,37604040,4066386,0,0,0,0,0,1438556,7236065,46931100,82126554
한세엠케이(주),069640,2022/12,81907814,6566905,0,0,0,0,0,3212679,115855,38628827,186180877
한세엠케이(주),069640,2023/12,96009788,10980072,0,0,0,0,0,6483576,-9476997,87779516,180692521
한세예스24홀딩스(주),016450,2020/12,463581431,79238080,0,0,0,0,0,19675273,-3123867,745784580,1094228156
한세예스24홀딩스(주),016450,2021/12,612759467,24150756,0,0,0,0,0,13952648,54009011,949352232,1291920827
한세예스24홀딩스(주),016450,2022/12,563711386,91937124,0,0,0,0,0,23723482,50793644,831517509,1205446232
한세예스24홀딩스(주),016450,2023/12,638757150,12678040,0,0,0,0,0,41788788,21121915,963656730,1188689217
한솔로지스틱스(주),009180,2020/12,1000000,0,0,0,0,0,0,2025748,3207169,54649887,141321704
한솔로지스틱스(주),009180,2021/12,21141474,2580560,0,0,0,0,0,1730289,10017331,78588671,188039086
한솔로지스틱스(주),009180,2022/12,32520353,200000,0,0,0,0,0,3095723,6209342,102505682,171990567
한솔로지스틱스(주),009180,2023/12,15213915,518485,0,0,0,0,0,2916777,7205090,118416690,126703696
한솔제지(주),213500,2020/12,106956131,216125000,0,0,0,0,0,19151000,22140459,634821644,1104806163
한솔제지(주),213500,2021/12,137536017,209028000,0,0,0,0,0,18714000,15070294,679333182,1208499791
한솔제지(주),213500,2022/12,417930000,237583000,0,0,0,0,0,26645000,22008313,742544013,1467471504
한솔제지(주),213500,2023/12,168454305,244866000,0,0,0,0,0,46071000,760412,724100702,1350306997
한솔테크닉스(주),004710,2020/12,68478457,682361,0,0,0,0,0,4013999,-828574,279102970,312289415
한솔테크닉스(주),004710,2021/12,114217392,31469130,0,0,0,0,0,4686706,2775285,278276252,510394100
한솔테크닉스(주),004710,2022/12,155552844,86317279,0,0,0,0,0,12192197,3721253,440026250,631895651
한솔테크닉스(주),004710,2023/12,97512867,105943468,0,0,0,0,0,12535069,2640464,474674771,479360236
한솔피엔에스(주),010420,2020/12,,,,,,,,,,,
한솔피엔에스(주),010420,2021/12,910000,0,0,0,0,0,0,276237,1828711,50043758,59666915
한솔피엔에스(주),010420,2022/12,890000,540590,0,0,0,0,0,430233,1098632,51101377,83843135
한솔피엔에스(주),010420,2023/12,0,0,0,0,0,0,0,600940,-1782289,45986374,78866175
한솔홀딩스(주),004150,2020/12,14917720,1095000,0,0,0,0,0,962000,-13812748,526473830,100666386
한솔홀딩스(주),004150,2021/12,11911174,795000,0,0,0,0,0,946000,5689774,549264298,104432487
한솔홀딩스(주),004150,2022/12,10754605,1161000,0,0,0,0,0,1141000,8699292,597332919,125962865
한솔홀딩스(주),004150,2023/12,9535882,540000,0,0,0,0,0,1473631,-1000220,594227604,125877734
한신공영(주),004960,2020/12,163747375,207243000,0,0,0,0,0,25564939,35182070,620803930,1113458345
한신공영(주),004960,2021/12,253159000,214402000,0,0,0,0,0,24882000,22360673,677762116,1442187010
한신공영(주),004960,2022/12,243195534,248330000,0,0,0,0,0,33270912,12902489,726739625,1622658480
한신공영(주),004960,2023/12,178499000,456151624,0,16000000,0,0,0,44182345,-4096034,752933022,1716013928
한신기계공업(주),011700,2020/12,133375,0,0,0,0,0,0,51505,1023257,82339174,12873520
한신기계공업(주),011700,2021/12,230283,0,0,0,0,0,0,42483,1397439,86062568,15086454
한신기계공업(주),011700,2022/12,6641544,1250000,0,0,0,0,0,170832,-1086935,92946406,22775323
한양증권(주),001750,2020/12,,,,,,,,,,,
한양증권(주),001750,2021/12,,,,,,,,,,,
한양증권(주),001750,2022/12,,,,,,,,,,,
한온시스템(주),018880,2020/12,622898914,329908514,0,0,0,0,0,89577118,26346302,2239435377,5567975657
한온시스템(주),018880,2021/12,831881975,335387961,0,0,0,0,0,85641363,43923879,2476658009,5757074853
한온시스템(주),018880,2022/12,1455163095,519568327,0,0,0,0,0,105581843,70425435,2369866117,6728917211
한온시스템(주),018880,2023/12,967479709,499779347,0,0,0,0,0,185658687,85713465,2508486581,6735917854
한올바이오파마(주),009420,2020/12,0,0,0,0,0,0,0,16009,-539210,181273483,38858948
한올바이오파마(주),009420,2021/12,0,0,0,0,0,0,0,25480,-194047,163492144,34985662
한올바이오파마(주),009420,2022/12,0,0,0,0,0,0,0,21875,1677956,168256461,45194772
한올바이오파마(주),009420,2023/12,0,0,0,0,0,0,0,63863,-306075,186218370,53528623
한일시멘트(주),300720,2020/12,66000000,183382912,0,0,0,0,0,13088239,40806476,1358244783,1041417958
한일시멘트(주),300720,2021/12,33000000,169960634,0,0,0,0,0,17172020,34911915,1458377492,911950415
한일시멘트(주),300720,2022/12,62000000,158271222,0,0,0,0,0,18663413,28413269,1575016585,885820287
한일시멘트(주),300720,2023/12,66717000,106268191,0,0,0,0,0,23583963,48213856,1719218536,1148706829
한일철강(주),002220,2020/12,55340492,625000,0,0,0,0,0,4016697,851521,148783220,146274692
한일철강(주),002220,2021/12,71751236,0,0,0,0,0,0,2953988,3046224,177760790,160982050
한일철강(주),002220,2022/12,93382908,0,0,0,0,0,0,4442023,1099374,174532633,164622339
한일철강(주),002220,2023/12,79006064,20494000,0,0,0,0,0,6047388,1102176,173569402,157459593
한일현대시멘트(주),006390,2020/12,,,,,,,,,,,
한일현대시멘트(주),006390,2021/12,,,,,,,,,,,
한일현대시멘트(주),006390,2022/12,,,,,,,,,,,
한일현대시멘트(주),006390,2023/12,,,,,,,,,,,
한일홀딩스(주),003300,2020/12,67300000,241368251,0,0,0,0,0,22236365,44560448,1823398878,1496737898
한일홀딩스(주),003300,2021/12,66111919,215925656,0,0,0,0,0,19099549,33308378,1930132651,1333699702
한일홀딩스(주),003300,2022/12,102609386,293265533,0,0,0,0,0,20027187,33330781,2047162215,1220879131
한일홀딩스(주),003300,2023/12,144822679,106268191,0,0,0,0,0,28746167,64992221,2197825204,1361965048
한전산업개발(주),130660,2020/12,0,6000000,0,0,0,0,0,760005,4840632,83182114,80406634
한전산업개발(주),130660,2021/12,1340064,0,0,0,0,0,0,480468,2950846,85203578,78116902
한전산업개발(주),130660,2022/12,0,0,0,0,0,0,0,545584,4819842,95946096,61835339
한전케이피에스(주),051600,2020/12,0,0,0,0,0,0,0,414433,23928450,1051681747,298187345
한전케이피에스(주),051600,2021/12,0,0,0,0,0,0,0,746535,37260509,1111995040,314925082
한전케이피에스(주),051600,2022/12,0,0,0,0,0,0,0,865924,34417755,1215733220,346288975
한전케이피에스(주),051600,2023/12,0,0,0,0,0,0,0,817060,48239958,1272596408,324737143
한화갤러리아(주),452260,2023/12,45000000,0,0,0,0,0,0,20763196,-8442425,828664559,1026407581
한화생명보험(주),088350,2020/12,,,,,,,,,,,
한화생명보험(주),088350,2021/12,,,,,,,,,,,
한화생명보험(주),088350,2022/12,,,,,,,,,,,
한화손해보험(주),000370,2020/12,,,,,,,,,,,
한화손해보험(주),000370,2021/12,,,,,,,,,,,
한화손해보험(주),000370,2022/12,,,,,,,,,,,
한화솔루션(주),009830,2020/12,2576101716,395823788,0,0,0,0,0,205280548,111968781,5967715491,9169604331
한화솔루션(주),009830,2021/12,2003958181,607175996,0,0,0,0,0,147547828,239010062,8201247119,11806325075
한화솔루션(주),009830,2022/12,2443017668,559792873,0,0,0,0,0,226175690,202823572,9896911559,13934785854
한화솔루션(주),009830,2023/12,2947051701,841146756,0,0,0,0,0,416136599,41074936,9010546155,15482363319
한화시스템(주),272210,2020/12,30000000,9998225,0,0,0,0,0,6231298,-14505197,1032682380,1662387743
한화시스템(주),272210,2021/12,0,29986118,0,0,0,0,0,4196260,30175707,2239761487,1654541163
한화시스템(주),272210,2022/12,80000000,0,0,0,0,0,0,5847585,23740753,2018952015,1926675686
한화시스템(주),272210,2023/12,132342510,29992259,0,0,0,0,0,14349655,57394919,2154126164,2329084661
한화에어로스페이스(주),012450,2020/12,312251770,384345584,0,0,0,0,0,66285262,7076949,2989725531,6475090147
한화에어로스페이스(주),012450,2021/12,407338144,375363156,0,0,0,0,0,64018430,103578831,3931558527,7114272104
한화에어로스페이스(주),012450,2022/12,856088211,733185065,0,0,0,0,0,80328457,60088182,3923783554,11233518425
한화에어로스페이스(주),012450,2023/12,1373542505,1164537374,0,0,0,0,0,169776214,237850535,4684225318,14858674608
한화오션(주),042660,2020/12,1011890606,1224021124,0,0,0,0,0,144044739,-8261241,3868970661,6451804193
한화오션(주),042660,2021/12,1137945730,1346369167,0,0,0,0,0,115308000,-27629515,2217583453,8405626102
한화오션(주),042660,2022/12,1283430940,1324503744,0,0,0,0,0,121815000,-49547984,744971932,11490693373
한화오션(주),042660,2023/12,485746916,63982577,0,0,0,0,0,159033000,-276323035,4312157121,9632615572
한화투자증권(주),003530,2020/12,,,,,,,,,,,
한화투자증권(주),003530,2021/12,,,,,,,,,,,
한화투자증권(주),003530,2022/12,,,,,,,,,,,
해성디에스(주),195870,2020/12,38360655,19507163,0,0,0,0,0,1576578,7770711,231838785,151373192
해성디에스(주),195870,2021/12,41042743,14254940,0,0,0,0,0,1413058,18468639,294314929,180632905
해성디에스(주),195870,2022/12,41160249,21927431,0,0,0,0,0,1931569,45910276,447295294,212318528
해성디에스(주),195870,2023/12,32866497,9808119,0,0,0,0,0,4656656,21435793,515050369,173676951
해태제과식품(주),101530,2020/12,60183260,48453193,0,0,0,0,0,8310001,6986139,263715540,357456830
해태제과식품(주),101530,2021/12,63918254,55940249,0,0,0,0,0,4923532,6087232,259754312,395102131
해태제과식품(주),101530,2022/12,86630261,50202581,0,0,0,0,0,8489405,7556191,253865643,437389312
해태제과식품(주),101530,2023/12,79294260,43438175,0,0,0,0,0,12099695,6232181,268298746,416672705
핸즈코퍼레이션(주),143210,2020/12,209955199,34110400,0,0,0,0,0,6301120,1143837,314744199,529391928
핸즈코퍼레이션(주),143210,2021/12,351757781,46520200,0,0,0,0,0,7852904,-6670408,262030320,632933750
핸즈코퍼레이션(주),143210,2022/12,416603043,46219252,0,0,0,0,0,14206312,-13250169,194732610,667856104
현대건설(주),000720,2020/12,276697000,494986000,0,0,0,0,0,78126000,167877000,8766378000,9172896000
현대건설(주),000720,2021/12,108786000,515091000,0,0,0,0,0,58036000,299724000,9429291000,10207973000
현대건설(주),000720,2022/12,83142000,519361000,0,0,0,0,0,43727000,282939000,9924277000,10987431000
현대건설(주),000720,2023/12,248744000,354365000,0,0,0,0,0,64062000,285264000,10455515000,13258980000
현대글로비스(주),086280,2020/12,1176497207,136453533,0,0,0,0,0,84795541,160406471,5066368653,5832335783
현대글로비스(주),086280,2021/12,952658275,164188021,0,0,0,0,0,71354756,202034988,5812412135,6358516107
현대글로비스(주),086280,2022/12,1021062607,154890300,0,0,0,0,0,112051775,404615613,6879612288,6998172212
현대글로비스(주),086280,2023/12,1047167941,127029052,0,0,0,0,0,169664161,383347457,7783923620,6941096284
현대로템(주),064350,2020/12,401342490,405305401,0,0,0,0,0,35976656,-7390956,1346151461,2851222410
현대로템(주),064350,2021/12,362246745,334510717,0,0,0,0,0,32010350,-16130012,1268245101,2838937571
현대로템(주),064350,2022/12,199024220,501717927,0,0,0,0,0,41165399,-90653616,1491470592,3332399192
현대로템(주),064350,2023/12,82598765,252514441,0,0,0,0,0,28873217,24061845,1646976156,3594508619
현대모비스(주),012330,2020/12,1404622000,535407000,0,0,0,0,0,54543000,591130000,33328123000,15169553000
현대모비스(주),012330,2021/12,1205825000,469820000,0,0,0,0,0,38621000,832068000,35357474000,16125063000
현대모비스(주),012330,2022/12,1490500000,393014000,0,0,0,0,0,75646000,875368000,37807632000,17599066000
현대모비스(주),012330,2023/12,557834000,1107291000,0,0,0,0,0,150110000,1021545000,40655299000,17930546000
현대비앤지스틸(주),004560,2020/12,2328174,29979810,0,0,0,0,8360,3005262,7435519,428488479,220007943
현대비앤지스틸(주),004560,2021/12,2068162,65556895,0,0,0,0,5788,2727223,27069815,497732716,271019167
현대비앤지스틸(주),004560,2022/12,30000000,22673000,0,0,0,0,5385,7246121,6996072,524827567,333016275
현대비앤지스틸(주),004560,2023/12,15987483,88647305,0,0,0,0,2233,8160313,-8551694,493860722,298689554
현대약품(주),004310,2020/11,,,,,,,,,,,
현대약품(주),004310,2021/11,,,,,,,,,,,
현대약품(주),004310,2022/11,,,,,,,,,,,
현대약품(주),004310,2023/11,,,,,,,,,,,
현대엘리베이터(주),017800,2020/12,143459032,0,0,0,0,0,0,23430900,43555356,1025378479,1600843056
현대엘리베이터(주),017800,2021/12,176410238,0,0,0,0,0,0,22990664,48162288,1136202157,1851191574
현대엘리베이터(주),017800,2022/12,298911045,0,0,0,0,0,0,29214150,31873420,1166752024,1847719039
현대엘리베이터(주),017800,2023/12,460960907,0,0,0,0,0,0,46235836,91766869,1371566725,2163866654
현대오토에버(주),307950,2020/12,1419610,0,0,0,0,0,0,3954937,23619617,562381230,514645777
현대오토에버(주),307950,2021/12,424304,0,0,0,0,0,0,5274120,25952995,1375821355,970301489
현대오토에버(주),307950,2022/12,341508,29987115,0,0,0,0,0,6008904,38616532,1490380826,1129055501
현대오토에버(주),307950,2023/12,0,0,0,0,0,0,0,6067901,41424180,1592312483,1250744682
현대위아(주),011210,2020/12,97008000,649032000,0,0,0,0,0,56599000,30788000,3525860000,4194046000
현대위아(주),011210,2021/12,26041000,786177000,0,0,0,0,0,55541000,44649000,3695264000,4054243000
현대위아(주),011210,2022/12,38424000,953193000,0,0,0,0,0,62980000,42581000,3733651000,3812800000
현대위아(주),011210,2023/12,50377000,472348000,0,0,0,0,0,76139000,54198000,3766754000,3059151000
현대자동차(주),005380,2020/12,13780670000,16104005000,79721000,0,0,0,0,362377000,168703000,76340970000,133003242000
현대자동차(주),005380,2021/12,13087836000,20578902000,0,0,0,0,0,304542000,2266485000,82615789000,151330626000
현대자동차(주),005380,2022/12,11366480000,25574131000,0,0,0,0,0,536086000,2964329000,90896545000,164845917000
현대자동차(주),005380,2023/12,9035548000,25109158000,0,0,0,0,0,557532000,4626640000,101809440000,180653915000
현대제철(주),004020,2020/12,553386785,2341123105,0,0,0,0,0,329794507,-63794208,16693031342,18152008767
현대제철(주),004020,2021/12,506624617,2556225629,0,0,0,0,0,304023323,643962664,18260404160,18781894206
현대제철(주),004020,2022/12,1346957522,2794928585,0,0,0,0,0,356431372,310365097,19128542977,17672412852
현대제철(주),004020,2023/12,1288639830,2551989971,0,0,0,0,0,413949411,89092215,19496000328,15722841602
현대차증권(주),001500,2020/12,,,,,,,,,,,
현대차증권(주),001500,2021/12,,,,,,,,,,,
현대차증권(주),001500,2022/12,,,,,,,,,,,
현대코퍼레이션(주),011760,2020/12,171178009,33235447,0,0,0,0,0,16333000,4500184,314464404,904594889
현대코퍼레이션(주),011760,2021/12,466626083,33159263,0,0,0,0,0,13067000,18214693,362830304,1344552872
현대코퍼레이션(주),011760,2022/12,290967448,53286641,0,0,0,0,0,19650000,11851316,436594282,1394707519
현대코퍼레이션(주),011760,2023/12,370806215,363294117,0,0,0,0,0,24038000,26023115,580644519,1479068054
현대코퍼레이션홀딩스(주),227840,2020/12,0,671609,0,0,0,0,0,109013,6613818,176947423,39971352
현대코퍼레이션홀딩스(주),227840,2021/12,0,787872,0,0,0,0,0,109783,7756197,202184598,48800192
현대코퍼레이션홀딩스(주),227840,2022/12,0,578569,0,0,0,0,0,949628,1530790,224176322,71951244
현대코퍼레이션홀딩스(주),227840,2023/12,0,5556138,0,0,0,0,0,1529553,5895227,271307677,72706510
현대해상화재보험(주),001450,2020/12,,,,,,,,,,,
현대해상화재보험(주),001450,2021/12,,,,,,,,,,,
현대해상화재보험(주),001450,2022/12,,,,,,,,,,,
호전실업(주),111110,2020/12,73904026,22620660,0,0,0,0,0,5569728,6418983,107201880,164917411
호전실업(주),111110,2021/12,79163318,12141688,0,0,0,0,0,6610873,8131140,120075891,182611848
호전실업(주),111110,2022/12,71382379,32841781,0,0,0,0,0,9252640,12034001,135515239,180582899
화성산업(주),002460,2020/12,52410000,4665700,0,0,0,0,0,1930124,10365458,394459821,186024043
화성산업(주),002460,2021/12,0,26753870,0,0,0,0,1223305,56603,6654131,416980891,390984899
화성산업(주),002460,2022/12,20000000,63241190,0,0,0,0,573306,174085,6801711,356952449,389175293
화성산업(주),002460,2023/12,138000000,0,0,0,0,0,1641426,15938684,4820013,369441226,622246444
화천기계(주),010660,2020/12,,,,,,,,,,,
화천기계(주),010660,2021/12,,,,,,,,,,,
화천기계(주),010660,2022/12,,,,,,,,,,,
화천기계(주),010660,2023/12,,,,,,,,,,,
화천기공(주),000850,2020/12,9056329,1996184,0,0,0,0,0,215333,558892,296163081,82213083
화천기공(주),000850,2021/12,11693128,958017,0,0,0,0,0,119128,1428249,308349081,117087776
화천기공(주),000850,2022/12,17809113,10791934,0,0,0,0,0,660172,7419647,345265803,128766813
화천기공(주),000850,2023/12,34207520,2692372,0,0,0,0,0,1295954,2015958,345546638,118338768
환인제약(주),016580,2020/12,0,0,0,0,0,0,0,31417,7890496,296602208,32957381
환인제약(주),016580,2021/12,0,0,0,0,0,0,0,51552,7423022,317225685,35963186
환인제약(주),016580,2022/12,0,0,0,0,0,0,0,51876,6074577,333928125,35446436
환인제약(주),016580,2023/12,0,0,0,0,0,0,0,22656,4018990,358207481,43019153
효성아이티엑스(주),094280,2020/12,19688647,0,0,0,0,0,0,1526750,3420755,49424889,112273681
효성아이티엑스(주),094280,2021/12,22784752,0,0,0,0,0,0,1216509,4846932,103319403,138085361
효성아이티엑스(주),094280,2022/12,18245116,0,0,0,0,0,0,1745072,4668239,65748557,111070180
